,OrderNumber,OrderDate,Channel,CurrencyCode,WarehouseCode,DeliveryRegionIndex,OrderQuantity,UnitPrice,LineTotal,TotalUnitCost,ProductIndex,Category,CustomerIndex,CustomerNames,Emails,HeadOfficeIndex,RegionIndex,City,Country
6573,SO - 0006674,42569,Distributor,USD,AXW291,29,6,194.3,1165.8,110.751,2,books,89,Internatio Company,bbutler13@addtoany.com,28,29,Lódz,Poland
6574,SO - 0006675,42570,Distributor,USD,NXH382,57,5,1098.8,5494.0,505.448,9,health & personal care,157,Flipstorm Group,jcarr8@oakley.com,51,57,HELSINKI,Finland
6575,SO - 0006676,42570,Export,USD,AXW291,14,12,1092.1,13105.2,655.26,5,sports & fitness,38,Neutrogena Ltd,aharveyd3@flavors.me,33,14,Kharkov,Ukraine
6576,SO - 0006677,42570,Wholesale,USD,AXW291,4,9,958.1,8622.9,699.413,2,books,39,Kazu Corp,jwoodo@mit.edu,45,4,ROMA,Italy
6577,SO - 0006678,42570,Distributor,USD,NXH382,58,5,2010.0,10050.0,1286.4,5,sports & fitness,4,Eire Corp,rgreene16@deviantart.com,64,58,Málaga,Spain
6578,SO - 0006679,42570,Wholesale,USD,AXW291,31,8,1929.6,15436.8,1234.944,6,grocery & gourmet foods,14,Alembic Ltd,bcooper41@guardian.co.uk,2,31,RIGA,Latvia
6579,SO - 0006680,42570,Wholesale,USD,FLR025,64,8,743.7,5949.6,312.354,13,beauty make-up,128,Cantrell Company,rcunninghamqt@bigcartel.com,35,64,Mykolaiv,Ukraine
6580,SO - 0006681,42570,Wholesale,USD,AXW291,27,10,5942.9,59429.0,4754.32,8,car & motorbike,136,Bath Group,cparker3z@state.tx.us,58,27,ZAGREB,Croatia
6581,SO - 0006682,42570,Wholesale,USD,AXW291,9,12,3664.9,43978.8,2198.94,14,musical instruments,54,Revitol Company,aramos9w@php.net,41,9,Hamburg,Germany
6582,SO - 0006683,42570,Wholesale,USD,FLR025,63,9,3879.3,34913.7,3219.819,4,furniture,114,Terumo Corp,pmartinez3e@fc2.com,37,63,Hannover,Germany
6583,SO - 0006684,42570,Distributor,USD,FLR025,63,6,1125.6,6753.6,720.384,12,garden & outdoor,171,Accord Group,egraham2o@nsw.gov.au,18,63,Hannover,Germany
6584,SO - 0006685,42570,Wholesale,USD,AXW291,24,9,1889.4,17004.6,1171.428,13,beauty make-up,64,Fatz Group,fedwards4w@latimes.com,31,24,Odessa,Ukraine
6585,SO - 0006686,42570,Distributor,USD,NXH382,53,11,1822.4,20046.4,1221.008,5,sports & fitness,141,Skinder Group,slawsonci@meetup.com,46,53,VILNIUS,Lithuania
6586,SO - 0006687,42571,Wholesale,USD,GUT930,45,9,1031.8,9286.2,804.804,7,men's & women's clothing,103,Skajo Ltd,vwatkins8z@unblog.fr,36,45,Frankfurt am Main,Germany
6587,SO - 0006688,42571,Wholesale,USD,FLR025,61,8,201.0,1608.0,86.43,5,sports & fitness,24,Mylan Corp,hmurray2p@loc.gov,66,61,SARAJEVO,Bosnia
6588,SO - 0006689,42571,Export,USD,AXW291,14,5,3886.0,19430.0,2253.88,2,books,43,Pacific Ltd,pkennedyt@amazon.co.uk,20,14,Kharkov,Ukraine
6589,SO - 0006690,42571,Wholesale,USD,AXW291,19,6,1112.2,6673.2,700.686,14,musical instruments,59,Gabvine Ltd,aturner9s@webs.com,64,19,SOFIA,Bulgaria
6590,SO - 0006691,42571,Wholesale,USD,AXW291,25,11,247.9,2726.9,146.261,4,furniture,128,Cantrell Company,rcunninghamqt@bigcartel.com,35,25,Köln (Cologne),Germany
6591,SO - 0006692,42571,Wholesale,USD,GUT930,36,11,3819.0,42009.0,2711.49,1,home appliances,125,Zooveo Company,jevans0@guardian.co.uk,22,36,Kraków,Poland
6592,SO - 0006693,42571,Wholesale,USD,AXW291,31,12,3986.5,47838.0,3229.065,12,garden & outdoor,126,Rhynoodle Ltd,wshawq2@mlb.com,52,31,RIGA,Latvia
6593,SO - 0006694,42571,Distributor,USD,AXW291,23,9,3919.5,35275.5,2273.31,9,health & personal care,96,Thoughtmix Ltd,ssanchez5k@netvibes.com,43,23,Birmingham,UK
6594,SO - 0006695,42571,Wholesale,USD,FLR025,61,5,3926.2,19631.0,3062.436,15,pet supplies,84,The Ltd,gporter3l@nba.com,27,61,SARAJEVO,Bosnia
6595,SO - 0006696,42571,Wholesale,USD,FLR025,62,7,187.6,1313.2,108.808,4,furniture,106,Organon Corp,cwillis1c@theatlantic.com,15,62,Duisburg,Germany
6596,SO - 0006697,42571,Export,USD,AXW291,24,10,1313.2,13132.0,577.808,3,electronics,160,Browsebug Company,jmedina4n@tumblr.com,16,24,Odessa,Ukraine
6597,SO - 0006698,42571,Wholesale,USD,GUT930,40,6,268.0,1608.0,227.8,11,toy & kids products,105,Oozz Group,fcox6@soundcloud.com,65,40,Kryvy Rig,Ukraine
6598,SO - 0006699,42571,Distributor,USD,GUT930,33,8,1869.3,14954.4,1383.282,10,accessories,112,Skiptube Ltd,jmcdonaldbb@disqus.com,35,33,ATHINAI (Athens),Greece
6599,SO - 0006700,42571,Distributor,USD,AXW291,28,9,1031.8,9286.2,794.486,5,sports & fitness,74,Dazzlesphe Corp,mpalmera6@census.gov,50,28,Zaporozhye,Ukraine
6600,SO - 0006701,42572,Export,USD,GUT930,36,10,1273.0,12730.0,840.18,14,musical instruments,142,Skippad Ltd,jchavezik@aboutads.info,27,36,Kraków,Poland
6601,SO - 0006702,42572,Wholesale,USD,GUT930,33,11,911.2,10023.2,601.392,7,men's & women's clothing,24,Mylan Corp,hmurray2p@loc.gov,66,33,ATHINAI (Athens),Greece
6602,SO - 0006703,42572,Wholesale,USD,NXH382,57,10,5286.3,52863.0,2325.972,6,grocery & gourmet foods,106,Organon Corp,cwillis1c@theatlantic.com,15,57,HELSINKI,Finland
6603,SO - 0006704,42572,Wholesale,USD,GUT930,34,9,5085.3,45767.7,3661.416,1,home appliances,12,Realcube Company,jharveydm@etsy.com,66,34,Salonika,Greece
6604,SO - 0006705,42572,Distributor,USD,FLR025,64,11,1051.9,11570.9,568.026,2,books,86,Voolith Ltd,ddayqi@amazon.co.jp,66,64,Mykolaiv,Ukraine
6605,SO - 0006706,42572,Export,USD,AXW291,25,11,2003.3,22036.3,1121.848,9,health & personal care,84,The Ltd,gporter3l@nba.com,27,25,Köln (Cologne),Germany
6606,SO - 0006707,42572,Wholesale,USD,FLR025,63,7,1005.0,7035.0,432.15,11,toy & kids products,125,Zooveo Company,jevans0@guardian.co.uk,22,63,Hannover,Germany
6607,SO - 0006708,42572,Wholesale,USD,AXW291,15,12,1212.7,14552.4,497.207,5,sports & fitness,104,Mydeo Ltd,sjohnstonjs@deliciousdays.com,33,15,Barcelona,Spain
6608,SO - 0006709,42573,Distributor,USD,AXW291,12,12,2284.7,27416.4,1690.678,11,toy & kids products,113,Talane Group,ajacobs49@ow.ly,64,12,BEOGRAD (Belgrade),Serbia
6609,SO - 0006710,42573,Wholesale,USD,FLR025,65,5,2405.3,12026.5,986.173,9,health & personal care,15,Centizu Company,sgarcia9k@myspace.com,23,65,OSLO,Norway
6610,SO - 0006711,42573,Export,USD,GUT930,46,8,3886.0,31088.0,2331.6,7,men's & women's clothing,158,Linklinks Ltd,kjones2g@walmart.com,15,46,Wroclaw (Breslau),Poland
6611,SO - 0006712,42573,Distributor,USD,GUT930,37,11,864.3,9507.3,388.935,14,musical instruments,40,Twinte Group,ebellpi@yandex.ru,59,37,Valencia,Spain
6612,SO - 0006713,42573,Distributor,USD,NXH382,47,11,2492.4,27416.4,1246.2,11,toy & kids products,65,CARDINAL Group,emarshall1o@multiply.com,8,47,Glasgow,UK
6613,SO - 0006714,42573,Distributor,USD,FLR025,66,11,830.8,9138.8,548.328,7,men's & women's clothing,45,State Ltd,mbarnesv@google.nl,35,66,KOBENHAVN (Copenhagen),Denmark
6614,SO - 0006715,42573,Wholesale,USD,AXW291,8,9,3912.8,35215.2,3325.88,6,grocery & gourmet foods,106,Organon Corp,cwillis1c@theatlantic.com,15,8,BUDAPEST,Hungary
6615,SO - 0006716,42573,Distributor,USD,AXW291,19,8,207.7,1661.6,93.465,13,beauty make-up,131,Rooxo Company,jgriffine@latimes.com,22,19,SOFIA,Bulgaria
6616,SO - 0006717,42573,Export,USD,NXH382,55,6,5192.5,31155.0,3634.75,1,home appliances,28,Army Group,aellis34@tiny.cc,46,55,Düsseldorf,Germany
6617,SO - 0006718,42574,Export,USD,FLR025,62,8,917.9,7343.2,541.561,4,furniture,12,Realcube Company,jharveydm@etsy.com,66,62,Duisburg,Germany
6618,SO - 0006719,42574,Wholesale,USD,GUT930,41,12,1721.9,20662.8,964.264,13,beauty make-up,154,GOOD Ltd,dhanson5@com.com,60,41,Sevilla,Spain
6619,SO - 0006720,42574,Distributor,USD,FLR025,64,10,3959.7,39597.0,2732.193,6,grocery & gourmet foods,8,Amerisourc Corp,kcarr11@ustream.tv,23,64,Mykolaiv,Ukraine
6620,SO - 0006721,42574,Wholesale,USD,AXW291,30,8,3477.3,27818.4,1947.288,14,musical instruments,31,Golden Corp,kmoreno34@ca.gov,36,30,Marseille,France
6621,SO - 0006722,42574,Wholesale,USD,AXW291,25,11,3939.6,43335.6,2718.324,3,electronics,105,Oozz Group,fcox6@soundcloud.com,65,25,Köln (Cologne),Germany
6622,SO - 0006723,42574,Distributor,USD,GUT930,42,8,1065.3,8522.4,426.12,10,accessories,142,Skippad Ltd,jchavezik@aboutads.info,27,42,Palermo,Italy
6623,SO - 0006724,42575,Export,USD,AXW291,12,8,1132.3,9058.4,917.163,4,furniture,163,Zava Group,emyers4p@princeton.edu,25,12,BEOGRAD (Belgrade),Serbia
6624,SO - 0006725,42575,Distributor,USD,AXW291,24,9,2458.9,22130.1,1180.272,6,grocery & gourmet foods,133,Mydo Corp,rramoshq@jugem.jp,54,24,Odessa,Ukraine
6625,SO - 0006726,42576,Wholesale,USD,AXW291,18,9,1018.4,9165.6,712.88,14,musical instruments,66,Bluezoom Group,dwallace1v@unblog.fr,8,18,PRAHA (Prague),Czech Republic
6626,SO - 0006727,42576,Distributor,USD,AXW291,24,5,3825.7,19128.5,2486.705,9,health & personal care,23,Devpoint Group,lsanchez5d@umich.edu,48,24,Odessa,Ukraine
6627,SO - 0006728,42576,Wholesale,USD,AXW291,5,7,3865.9,27061.3,2706.13,13,beauty make-up,43,Pacific Ltd,pkennedyt@amazon.co.uk,20,5,KIEV,Ukraine
6628,SO - 0006729,42576,Distributor,USD,GUT930,44,12,3504.1,42049.2,1401.64,3,electronics,37,Mycone Ltd,jcruz2p@php.net,41,44,Genova,Italy
6629,SO - 0006730,42576,Wholesale,USD,GUT930,39,11,2452.2,26974.2,1029.924,15,pet supplies,13,Nexus Group,rsanders1e@latimes.com,9,39,Leeds,UK
6630,SO - 0006731,42576,Wholesale,USD,FLR025,61,8,2485.7,19885.6,1168.279,4,furniture,25,Zoonoodle Ltd,jphillipsj2@imgur.com,23,61,SARAJEVO,Bosnia
6631,SO - 0006732,42576,Distributor,USD,AXW291,9,7,201.0,1407.0,164.82,1,home appliances,31,Golden Corp,kmoreno34@ca.gov,36,9,Hamburg,Germany
6632,SO - 0006733,42576,Distributor,USD,GUT930,34,11,3075.3,33828.3,1599.156,12,garden & outdoor,139,Zoomzone Corp,kwheeler2h@army.mil,63,34,Salonika,Greece
6633,SO - 0006734,42576,Export,USD,AXW291,16,12,261.3,3135.6,162.006,11,toy & kids products,81,General Company,mjones2v@omniture.com,48,16,Milano (Milan),Italy
6634,SO - 0006735,42576,Export,USD,GUT930,43,6,180.9,1085.4,106.731,8,car & motorbike,144,Wordpedia Ltd,kmurray1y@go.com,12,43,KISHINEV,Moldova
6635,SO - 0006736,42576,Distributor,USD,AXW291,11,9,3852.5,34672.5,2311.5,1,home appliances,145,Janyx Group,earnold59@epa.gov,11,11,WARSZAWA (Warsaw),Poland
6636,SO - 0006737,42576,Wholesale,USD,AXW291,1,6,1206.0,7236.0,964.8,13,beauty make-up,175,SHISEIDO Ltd,rreyesqw@list-manage.com,1,1,LONDON,UK
6637,SO - 0006738,42576,Distributor,USD,AXW291,13,5,1996.6,9983.0,1078.164,2,books,110,Holston Company,chamilton3z@geocities.jp,34,13,WIEN (Vienna),Austria
6638,SO - 0006739,42576,Wholesale,USD,GUT930,44,7,2646.5,18525.5,1482.04,15,pet supplies,43,Pacific Ltd,pkennedyt@amazon.co.uk,20,44,Genova,Italy
6639,SO - 0006740,42576,Wholesale,USD,GUT930,40,6,1018.4,6110.4,804.536,5,sports & fitness,10,Unit Ltd,bmcdonald47@joomla.org,32,40,Kryvy Rig,Ukraine
6640,SO - 0006741,42577,Wholesale,USD,AXW291,29,11,5165.7,56822.7,2996.106,9,health & personal care,12,Realcube Company,jharveydm@etsy.com,66,29,Lódz,Poland
6641,SO - 0006742,42577,Distributor,USD,FLR025,60,12,2231.1,26773.2,1762.569,2,books,71,Remedy Ltd,gray5n@bravesites.com,38,60,Sheffield,UK
6642,SO - 0006743,42577,Wholesale,USD,NXH382,49,5,6231.0,31155.0,4174.77,2,books,35,Aromaticos Company,jprice67@issuu.com,34,49,Essen,Germany
6643,SO - 0006744,42577,Distributor,USD,FLR025,66,9,5025.0,45225.0,3567.75,6,grocery & gourmet foods,96,Thoughtmix Ltd,ssanchez5k@netvibes.com,43,66,KOBENHAVN (Copenhagen),Denmark
6644,SO - 0006745,42577,Wholesale,USD,NXH382,49,11,1802.3,19825.3,1063.357,14,musical instruments,132,CLINIQUE Ltd,jthompson1e@nba.com,65,49,Essen,Germany
6645,SO - 0006746,42577,Export,USD,FLR025,60,6,6291.3,37747.8,3837.693,4,furniture,18,Omba Group,fbryant5n@alibaba.com,36,60,Sheffield,UK
6646,SO - 0006747,42577,Export,USD,AXW291,21,11,2505.8,27563.8,1002.32,4,furniture,17,Liberty Group,gperez2a@fda.gov,61,21,Donetsk,Ukraine
6647,SO - 0006748,42577,Distributor,USD,NXH382,50,12,1125.6,13507.2,956.76,2,books,26,Avavee Group,joliver1z@unesco.org,33,50,Rotterdam,Netherlands
6648,SO - 0006749,42577,Export,USD,AXW291,11,5,683.4,3417.0,328.032,1,home appliances,59,Gabvine Ltd,aturner9s@webs.com,64,11,WARSZAWA (Warsaw),Poland
6649,SO - 0006750,42577,Wholesale,USD,NXH382,48,12,1775.5,21306.0,1083.055,3,electronics,76,NARS Group,bhamilton70@multiply.com,27,48,Zaragoza,Spain
6650,SO - 0006751,42578,Distributor,USD,NXH382,60,6,1246.2,7477.2,710.334,9,health & personal care,16,Arbor Company,ajenkinsbb@feedburner.com,37,60,Sheffield,UK
6651,SO - 0006752,42578,Wholesale,USD,AXW291,16,11,3906.1,42967.1,3203.002,11,toy & kids products,77,Valeant Corp,bbowman1j@phpbb.com,60,16,Milano (Milan),Italy
6652,SO - 0006753,42578,Wholesale,USD,AXW291,18,10,737.0,7370.0,449.57,4,furniture,157,Flipstorm Group,jcarr8@oakley.com,51,18,PRAHA (Prague),Czech Republic
6653,SO - 0006754,42578,Wholesale,USD,FLR025,66,11,3102.1,34123.1,2047.386,15,pet supplies,129,Sanum-Kehl Group,pwells2x@zimbio.com,50,66,KOBENHAVN (Copenhagen),Denmark
6654,SO - 0006755,42578,Wholesale,USD,GUT930,39,7,1139.0,7973.0,706.18,10,accessories,87,Johnson Ltd,rrussell6p@multiply.com,53,39,Leeds,UK
6655,SO - 0006756,42578,Wholesale,USD,FLR025,63,11,3912.8,43040.8,2934.6,2,books,97,Twimbo Company,halvarezm@stanford.edu,23,63,Hannover,Germany
6656,SO - 0006757,42578,Distributor,USD,AXW291,7,6,3819.0,22914.0,2864.25,6,grocery & gourmet foods,143,Mita Corp,rfoxlk@slideshare.net,2,7,BUCURESTI (Bucharest),Romania
6657,SO - 0006758,42578,Wholesale,USD,NXH382,59,9,1869.3,16823.7,1046.808,3,electronics,73,Deseret Group,grobinson3g@sun.com,31,59,Bremen,Germany
6658,SO - 0006759,42578,Wholesale,USD,FLR025,61,7,1098.8,7691.6,582.364,7,men's & women's clothing,70,Cogidoo Company,mcarrolli3@foxnews.com,36,61,SARAJEVO,Bosnia
6659,SO - 0006760,42579,Wholesale,USD,AXW291,4,9,3095.4,27858.6,1392.93,13,beauty make-up,50,Wordtune Company,ssnyder4l@cafepress.com,32,4,ROMA,Italy
6660,SO - 0006761,42579,Distributor,USD,GUT930,43,10,2613.0,26130.0,1829.1,7,men's & women's clothing,97,Twimbo Company,halvarezm@stanford.edu,23,43,KISHINEV,Moldova
6661,SO - 0006762,42579,Wholesale,USD,NXH382,51,6,1286.4,7718.4,617.472,7,men's & women's clothing,114,Terumo Corp,pmartinez3e@fc2.com,37,51,Dortmund,Germany
6662,SO - 0006763,42579,Wholesale,USD,FLR025,63,10,2700.1,27001.0,1755.065,8,car & motorbike,100,Aibox Company,smorrisba@craigslist.org,6,63,Hannover,Germany
6663,SO - 0006764,42579,Export,USD,AXW291,16,8,6545.9,52367.2,3469.327,2,books,67,Skyble Corp,dperkinsc1@washingtonpost.com,12,16,Milano (Milan),Italy
6664,SO - 0006765,42579,Wholesale,USD,GUT930,38,6,5085.3,30511.8,3000.327,14,musical instruments,117,ALK-Abello Ltd,jwelch37@bigcartel.com,30,38,AMSTERDAM,Netherlands
6665,SO - 0006766,42579,Distributor,USD,FLR025,66,7,850.9,5956.3,433.959,3,electronics,62,Topiczoom Corp,tgordondk@diigo.com,53,66,KOBENHAVN (Copenhagen),Denmark
6666,SO - 0006767,42579,Distributor,USD,GUT930,39,10,1983.2,19832.0,1269.248,4,furniture,105,Oozz Group,fcox6@soundcloud.com,65,39,Leeds,UK
6667,SO - 0006768,42579,Wholesale,USD,GUT930,37,8,5500.7,44005.6,2420.308,10,accessories,26,Avavee Group,joliver1z@unesco.org,33,37,Valencia,Spain
6668,SO - 0006769,42580,Wholesale,USD,AXW291,6,11,3973.1,43704.1,3337.404,15,pet supplies,11,Voonyx Group,sandrews4j@cisco.com,15,6,PARIS,France
6669,SO - 0006770,42580,Distributor,USD,AXW291,11,8,3175.8,25406.4,2540.64,11,toy & kids products,63,Pfizer Corp,cwillis4l@answers.com,26,11,WARSZAWA (Warsaw),Poland
6670,SO - 0006771,42580,Wholesale,USD,AXW291,11,12,3872.6,46471.2,1549.04,3,electronics,50,Wordtune Company,ssnyder4l@cafepress.com,32,11,WARSZAWA (Warsaw),Poland
6671,SO - 0006772,42580,Wholesale,USD,NXH382,59,9,3698.4,33285.6,2773.8,9,health & personal care,45,State Ltd,mbarnesv@google.nl,35,59,Bremen,Germany
6672,SO - 0006773,42580,Wholesale,USD,AXW291,17,7,3041.8,21292.6,2555.112,1,home appliances,90,Aimbo Corp,criveramf@mysql.com,49,17,München (Munich),Germany
6673,SO - 0006774,42581,Wholesale,USD,AXW291,29,11,5232.7,57559.7,2459.369,6,grocery & gourmet foods,156,Actavis Company,jkimw@netscape.com,22,29,Lódz,Poland
6674,SO - 0006775,42581,Wholesale,USD,AXW291,16,10,1045.2,10452.0,679.38,13,beauty make-up,45,State Ltd,mbarnesv@google.nl,35,16,Milano (Milan),Italy
6675,SO - 0006776,42581,Wholesale,USD,AXW291,20,7,214.4,1500.8,96.48,15,pet supplies,148,Jabbercube Corp,dkennedyaj@intel.com,8,20,Dnepropetrovsk,Ukraine
6676,SO - 0006777,42581,Distributor,USD,AXW291,27,5,911.2,4556.0,446.488,12,garden & outdoor,78,US Ltd,astone14@shareasale.com,50,27,ZAGREB,Croatia
6677,SO - 0006778,42581,Wholesale,USD,AXW291,12,8,1172.5,9380.0,879.375,3,electronics,46,Chatterpoi Corp,brice3h@linkedin.com,15,12,BEOGRAD (Belgrade),Serbia
6678,SO - 0006779,42581,Wholesale,USD,NXH382,48,8,1681.7,13453.6,706.314,10,accessories,160,Browsebug Company,jmedina4n@tumblr.com,16,48,Zaragoza,Spain
6679,SO - 0006780,42581,Distributor,USD,NXH382,58,11,3926.2,43188.2,1688.266,12,garden & outdoor,145,Janyx Group,earnold59@epa.gov,11,58,Málaga,Spain
6680,SO - 0006781,42581,Wholesale,USD,NXH382,52,8,1098.8,8790.4,582.364,14,musical instruments,161,Aveda Group,swilson46@freewebs.com,58,52,Stuttgart,Germany
6681,SO - 0006782,42581,Export,USD,FLR025,61,7,5815.6,40709.2,4826.948,9,health & personal care,144,Wordpedia Ltd,kmurray1y@go.com,12,61,SARAJEVO,Bosnia
6682,SO - 0006783,42582,Wholesale,USD,AXW291,12,12,2666.6,31999.2,1626.626,1,home appliances,89,Internatio Company,bbutler13@addtoany.com,28,12,BEOGRAD (Belgrade),Serbia
6683,SO - 0006784,42582,Distributor,USD,NXH382,51,12,1172.5,14070.0,621.425,2,books,83,sanofi-ave Group,pday6g@plala.or.jp,29,51,Dortmund,Germany
6684,SO - 0006785,42582,Wholesale,USD,GUT930,38,10,1273.0,12730.0,801.99,13,beauty make-up,164,Divanoodle Ltd,cgarrettkj@ted.com,26,38,AMSTERDAM,Netherlands
6685,SO - 0006786,42582,Export,USD,AXW291,26,11,214.4,2358.4,177.952,6,grocery & gourmet foods,28,Army Group,aellis34@tiny.cc,46,26,Torino (Turin),Italy
6686,SO - 0006787,42582,Distributor,USD,AXW291,27,7,3484.0,24388.0,2717.52,2,books,101,Feednation Corp,rbennett8q@tinypic.com,29,27,ZAGREB,Croatia
6687,SO - 0006788,42582,Wholesale,USD,AXW291,25,11,2438.8,26826.8,1195.012,13,beauty make-up,43,Pacific Ltd,pkennedyt@amazon.co.uk,20,25,Köln (Cologne),Germany
6688,SO - 0006789,42582,Distributor,USD,AXW291,7,6,5775.4,34652.4,4678.074,1,home appliances,160,Browsebug Company,jmedina4n@tumblr.com,16,7,BUCURESTI (Bucharest),Romania
6689,SO - 0006790,42582,Wholesale,USD,AXW291,1,10,2532.6,25326.0,1696.842,15,pet supplies,100,Aibox Company,smorrisba@craigslist.org,6,1,LONDON,UK
6690,SO - 0006791,42582,Distributor,USD,AXW291,18,9,5380.1,48420.9,3604.667,1,home appliances,99,Flipbug Ltd,rford65@google.co.jp,13,18,PRAHA (Prague),Czech Republic
6691,SO - 0006792,42582,Wholesale,USD,FLR025,62,8,167.5,1340.0,77.05,13,beauty make-up,154,GOOD Ltd,dhanson5@com.com,60,62,Duisburg,Germany
6692,SO - 0006793,42582,Export,USD,AXW291,15,10,3953.0,39530.0,3043.81,12,garden & outdoor,84,The Ltd,gporter3l@nba.com,27,15,Barcelona,Spain
6693,SO - 0006794,42582,Wholesale,USD,AXW291,30,11,1172.5,12897.5,492.45,3,electronics,130,Jayo Company,mreyes1q@umn.edu,53,30,Marseille,France
6694,SO - 0006795,42583,Export,USD,NXH382,51,8,1098.8,8790.4,933.98,6,grocery & gourmet foods,126,Rhynoodle Ltd,wshawq2@mlb.com,52,51,Dortmund,Germany
6695,SO - 0006796,42583,Wholesale,USD,AXW291,17,10,5735.2,57352.0,4416.104,12,garden & outdoor,122,Brightdog Corp,esimpson44@canalblog.com,33,17,München (Munich),Germany
6696,SO - 0006797,42583,Wholesale,USD,AXW291,7,6,6525.8,39154.8,3589.19,9,health & personal care,83,sanofi-ave Group,pday6g@plala.or.jp,29,7,BUCURESTI (Bucharest),Romania
6697,SO - 0006798,42583,Wholesale,USD,GUT930,38,7,1018.4,7128.8,855.456,7,men's & women's clothing,124,Roomm Company,hbishop6d@goodreads.com,15,38,AMSTERDAM,Netherlands
6698,SO - 0006799,42583,Wholesale,USD,AXW291,25,11,3497.4,38471.4,2937.816,13,beauty make-up,39,Kazu Corp,jwoodo@mit.edu,45,25,Köln (Cologne),Germany
6699,SO - 0006800,42584,Export,USD,NXH382,49,11,2519.2,27711.2,1058.064,10,accessories,33,Cadila Ltd,joliver2c@usda.gov,36,49,Essen,Germany
6700,SO - 0006801,42584,Distributor,USD,AXW291,7,9,1072.0,9648.0,621.76,2,books,37,Mycone Ltd,jcruz2p@php.net,41,7,BUCURESTI (Bucharest),Romania
6701,SO - 0006802,42584,Wholesale,USD,GUT930,38,10,1226.1,12261.0,895.053,6,grocery & gourmet foods,13,Nexus Group,rsanders1e@latimes.com,9,38,AMSTERDAM,Netherlands
6702,SO - 0006803,42584,Wholesale,USD,GUT930,40,7,1943.0,13601.0,835.49,5,sports & fitness,106,Organon Corp,cwillis1c@theatlantic.com,15,40,Kryvy Rig,Ukraine
6703,SO - 0006804,42585,Wholesale,USD,GUT930,40,5,1715.2,8576.0,1234.944,5,sports & fitness,150,Zooxo Ltd,hmoore3c@privacy.gov.au,43,40,Kryvy Rig,Ukraine
6704,SO - 0006805,42585,Export,USD,AXW291,3,11,2385.2,26237.2,1765.048,2,books,4,Eire Corp,rgreene16@deviantart.com,64,3,MADRID,Spain
6705,SO - 0006806,42585,Wholesale,USD,AXW291,22,12,6452.1,77425.2,2903.445,13,beauty make-up,78,US Ltd,astone14@shareasale.com,50,22,Napoli (Naples),Italy
6706,SO - 0006807,42585,Wholesale,USD,NXH382,57,5,1721.9,8609.5,1343.082,15,pet supplies,62,Topiczoom Corp,tgordondk@diigo.com,53,57,HELSINKI,Finland
6707,SO - 0006808,42585,Wholesale,USD,GUT930,34,8,3819.0,30552.0,2978.82,10,accessories,49,Skyvu Group,cmontgomeryn@twitpic.com,58,34,Salonika,Greece
6708,SO - 0006809,42585,Export,USD,GUT930,40,9,201.0,1809.0,116.58,14,musical instruments,172,BB17 Company,jblackn@spiegel.de,18,40,Kryvy Rig,Ukraine
6709,SO - 0006810,42585,Distributor,USD,AXW291,6,7,5473.9,38317.3,2463.255,6,grocery & gourmet foods,24,Mylan Corp,hmurray2p@loc.gov,66,6,PARIS,France
6710,SO - 0006811,42586,Distributor,USD,GUT930,32,8,3879.3,31034.4,1784.478,10,accessories,146,Vimbo Company,srice31@exblog.jp,34,32,Lvov,Ukraine
6711,SO - 0006812,42586,Wholesale,USD,AXW291,13,12,6023.3,72279.6,3132.116,3,electronics,77,Valeant Corp,bbowman1j@phpbb.com,60,13,WIEN (Vienna),Austria
6712,SO - 0006813,42586,Wholesale,USD,AXW291,5,8,5326.5,42612.0,2929.575,13,beauty make-up,166,Brainspher Ltd,hfowler6h@xinhuanet.com,39,5,KIEV,Ukraine
6713,SO - 0006814,42586,Wholesale,USD,AXW291,21,12,187.6,2251.2,155.708,1,home appliances,23,Devpoint Group,lsanchez5d@umich.edu,48,21,Donetsk,Ukraine
6714,SO - 0006815,42586,Distributor,USD,AXW291,8,8,3557.7,28461.6,1600.965,11,toy & kids products,72,Wordware Company,tlopezn@bandcamp.com,15,8,BUDAPEST,Hungary
